"exercise_id","category","common_mistakes","created_at","description","difficulty","equipment","form_tips","image_url","instructions","muscle_groups","name","updated_at","variations","video_url"
"537e80ca-5fa8-4954-880b-bcd9e5927caf","Strength","Bouncing at bottom (bypasses eccentric loading and risks Achilles strain). Incomplete range of motion (reduces sarcomere recruitment). Knee hyperextension (increases patellofemoral joint stress).","2025-03-09T04:53:35.138677","""A plantar flexion exercise targeting the gastrocnemius (with knees extended) and soleus (with knees flexed) through concentric and eccentric phases. The movement occurs at the ankle joint axis, utilizing the calf muscles' physiological cross-sectional area to generate force against gravity.""","Beginner","Step or Platform","Distribute weight evenly across metatarsal heads. Maintain talocrural joint neutrality (avoid inversion/eversion). Use hand support only for balance if needed. Progressively increase range of motion as Achilles tendon flexibility improves.","https://static.strengthlevel.com/images/illustrations/calf-raise-1000x1000.jpg","""\n• Stand upright on step with balls of feet centered on edge, heels hanging freely in air. Maintain neutral spine and engage core.\n• Inhale while slowly lowering heels below step level (2-3 seconds), keeping knees extended but not locked. Allow full ankle dorsiflexion.\n• Exhale while driving through forefoot to elevate heels (1-2 seconds), achieving maximal plantar flexion. Maintain vertical tibia alignment.\n• Pause 1 second at top position with contracted calves, then inhale during 3-second controlled descent.\n• Repeat for desired reps while maintaining scapular depression and avoiding hip flexion.""","[{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""2""}}}]","Calf Raise","2025-03-09T20:46:08.567769","""Single-leg (increases load per limb), Bent-knee (emphasizes soleus), Weighted (adds external resistance), Decline board (increases dorsiflexion range)""","https://www.youtube.com/watch?v=gwLzBJYoWlI"
"867e0b2d-a346-4668-b474-8016b25eb6ff","Strength","Flaring elbows laterally increases anterior shoulder capsule stress\nExcessive wrist extension compromises forearm alignment\nLowering bar behind head creates elbow hyperextension risk\nArching lumbar spine indicates excessive load\nMomentum-driven repetitions reduce triceps activation","2025-03-09T04:53:40.761070","""A triceps isolation exercise utilizing elbow extension in the sagittal plane, emphasizing the long head through shoulder flexion. Biomechanical leverage increases tension during the eccentric phase as the triceps lengthen under load while maintaining shoulder stability.""","Intermediate","""Barbell or EZ Bar, Bench""","Maintain 45-60° elbow flexion at top to keep tension on triceps\nAnchor shoulders into bench padding to prevent anterior humeral glide\nKeep elbows positioned directly above shoulder joints\nUse EZ curl bar to reduce wrist hyperextension\nEngage latissimus dorsi isometrically to stabilize humerus","https://static.strengthlevel.com/images/illustrations/ez-bar-skullcrusher-1000x1000.jpg","""1. Lie supine on a flat bench with feet planted. Grip barbell with hands shoulder-width apart using pronated grip\n2. Press weight to full arm extension over chest with wrists neutral (starting position)\n3. INHALE while maintaining 90° shoulder-to-torso angle, slowly flex elbows to lower bar toward forehead\n4. Stop when forearms reach parallel to floor or bar nears hairline\n5. EXHALE while engaging triceps to extend elbows back to start, maintaining slight flexion at top position\n6. Keep scapulae retracted and upper arms stationary throughout movement""","[{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Front Shoulders""},""primary"":{""N"":""4""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""2""}}}]","Skull Crusher","2025-03-09T21:33:40.123137","Incline Skull Crusher (30-45° bench increases long head stretch)\nDumbbell Neutral Grip (allows natural wrist rotation)\nJM Press (hybrid movement with partial shoulder extension)\nReverse Grip (supinated hands emphasize medial triceps head)","https://www.youtube.com/watch?v=d_KZxkY_0cM"
"c457b1ea-6a65-4168-9d50-f00d63c507b7","Strength","""Hip elevation during curl (reduces hamstring tension and risks lumbar hyperextension), Rapid momentum-based reps (decreases time under tension and eccentric loading), Over-flexion beyond 130° (creates posterior knee shear forces)""","2025-03-09T04:53:38.867004","""An isolation exercise targeting the hamstrings through knee flexion with eccentric loading. The movement leverages a closed kinetic chain to emphasize concentric contraction of the biceps femoris, semitendinosus, and semimembranosus while maintaining hip stabilization through isometric gluteal engagement.""","Beginner","Leg Curl Machine","Maintain hip stability by pressing pubic bone into bench. Keep toes relaxed to prevent calf dominance. Avoid external hip rotation by aligning kneecaps with toes. Use foot dorsiflexion to increase hamstring activation.","https://static.strengthlevel.com/images/illustrations/lying-leg-curl-1000x1000.jpg","""• Adjust machine pad height to align knee joint with machine's axis of rotation\n• Lie prone with hips pressed into bench and ankles positioned under roller pad (knees 1-2"""" off bench)\n• Engage core and maintain neutral spine throughout movement\n• Exhale while flexing knees to bring heels toward glutes (110-130° knee flexion)\n• Hold peak contraction for 1 second while maintaining hip extension\n• Inhale while slowly extending knees to starting position (3-4 second eccentric phase)\n• Maintain constant tension by stopping before full knee extension""","[{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""9.5""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""3""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""2.5""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""1.5""}}}]","Lying Leg Curl","2025-03-10T19:25:07.909565","• Single-Leg Curl: Unilateral version addressing strength imbalances\n• Seated Leg Curl: Alters hip angle to increase rectus femoris involvement\n• Eccentric-Focused Curl: 5-second lowering phase to maximize hypertrophy\n• Band-Resisted Curl: Provides ascending resistance curve versus machine's fixed resistance","https://www.youtube.com/watch?v=1Tq3QdYUuHs"
"ff288a4a-1e06-4cf1-89f2-1ccefa69873e","Strength","""Rounded thoracic spine (increases disc compression forces), hyperextended lockout (creates anterior pelvic tilt), early arm flexion (engages biceps dangerously during pull), bar drifting forward (increases lumbar torque), breath-holding without bracing (reduces intra-abdominal pressure).""","2025-03-09T04:53:32.441486","""A multi-joint hip-hinge movement utilizing triple extension (ankles, knees, hips) while maintaining a rigid kinetic chain. The exercise leverages posterior chain muscles through concentric and eccentric phases while maintaining spinal neutrality to optimize force transmission and minimize shear forces on lumbar vertebrae.""","Advanced","Barbell","Maintain barbell over midfoot throughout lift to optimize center of gravity. Pack shoulders by depressing scapulae and engaging lats. Keep barbell in contact with legs to reduce moment arm. Distribute weight evenly across entire foot surface. Maintain neutral spine through all phases using abdominal bracing.","https://static.strengthlevel.com/images/illustrations/deadlift-1000x1000.jpg","• Position feet hip-width with midfoot under barbell. Grip bar just outside legs using alternating or double overhand grip\n• Set hips higher than knees but lower than shoulders. Engage lats by pulling slack from bar before lifting\n• Take deep diaphragmatic breath and brace core (360° expansion). Maintain neutral cervical spine aligned with thoracic segment\n• Drive through midfoot while simultaneously extending hips and knees. Keep bar path vertical and in contact with legs\n• Complete extension by contracting glutes at top position (avoid hyperextension). Exhale gently through pursed lips at lockout\n• Reverse movement by hinging hips back while maintaining spinal alignment. Lower bar along same vertical path with controlled eccentric phase","[{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""8.5""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Abs""},""primary"":{""N"":""5""}}}]","Deadlift","2025-03-10T21:18:06.444868","• Sumo Deadlift: Wide stance with toes pointed outward increases adductor and quadriceps involvement\n• Romanian Deadlift: Partial range of motion focusing on eccentric hamstring loading with maintained knee flexion\n• Trap Bar Deadlift: Neutral grip position reduces lumbar shear forces while increasing quadriceps recruitment\n• Deficit Deadlift: Standing on elevated platform increases range of motion and hamstring stretch","https://www.youtube.com/watch?v=op9kVnSso6Q"
"c72cc01b-70ef-4585-a444-59bb619ebff9","Strength","""Excessive lumbar hyperextension (increases disc compression forces), flaring elbows beyond 45° (impinges subacromial space), incomplete lockout (reduces serratus anterior activation), and breath-holding (compromises intra-abdominal pressure).""","2025-03-09T04:53:33.026510","A compound vertical pressing exercise utilizing scapular upward rotation and shoulder abduction to target all three deltoid heads. Biomechanically integrates elbow extension (via triceps brachii) with core stabilization to maintain an upright torso against axial loading.","Intermediate","Barbell","Maintain ribcage down to prevent anterior pelvic tilt. Keep cervical spine neutral by focusing on a fixed point ahead. Squeeze glutes throughout to minimize lumbar extension. Position bar trajectory close to face using slight backward lean of upper torso.","https://static.strengthlevel.com/images/illustrations/military-press-1000x1000.jpg","""\n• Stand with feet shoulder-width apart, knees slightly bent. Engage glutes and brace core to create full-body tension\n• Grip barbell at shoulder height with hands slightly wider than shoulder width, elbows positioned slightly forward of the bar\n• Inhale deeply to pressurize torso. Press bar vertically upward while exhaling, maintaining neutral wrist alignment\n• At lockout, ensure scapulae are fully elevated with arms perpendicular to floor without hyperextending elbows\n• Inhale during controlled eccentric phase, lowering bar to clavicle level while maintaining vertical forearm alignment""","[{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}}]","Military Press","2025-03-10T22:31:49.290133","\n• Seated Military Press: Removes lower body stabilization and increases axial loading on spine\n• Push Press: Incorporates lower body dip-drive to overload eccentric phase\n• Dumbbell Military Press: Increases unilateral demand and rotator cuff stabilization","https://www.youtube.com/watch?v=2yjwXTZQDDI"
"96aeede9-e08f-4a5b-8a31-3eb6a21ca593","Strength","""Early arm bend during first pull (reduces power transfer from legs), Forward bar path (increases spinal shear forces), Incomplete hip extension (limits power production), Shallow split stance (reduces base of support overhead), Loose core engagement (compromases spinal integrity during catch phases).""","2025-03-09T04:53:38.379353","""A complex Olympic weightlifting movement combining a clean (triple extension of hips, knees, and ankles) followed by a jerk (explosive overhead press with split stance). Utilizes sequential force production through the kinetic chain, transferring power from lower body to upper body while maintaining optimal bar path trajectory relative to the body's center of mass.""","Advanced","Barbell","Maintain vertical bar path by keeping barbell close to body during entire movement. Engage thoracic extension in front rack position to prevent forward lean. Time second pull (hip extension) precisely with power shrug. Ensure front knee tracks over second toe in split position. Actively push against barbell during jerk lockout to enhance stability.","https://static.strengthlevel.com/images/illustrations/clean-and-jerk-1000x1000.jpg","""• Setup: Stand with feet hip-width, grip barbell slightly wider than shoulder-width with hook grip. Engage lats and maintain neutral spine\n• Clean Phase: Initiate first pull by driving through legs, keeping bar close to body. Transition to explosive hip extension (triple extension) while shrugging shoulders. Pull body under bar into front rack position with elbows high, inhale during descent\n• Jerk Dip: Maintain upright torso while bending knees slightly (10-15° flexion) in controlled vertical dip\n• Jerk Drive: Explosively extend legs while driving bar vertically overhead. Split legs into lunge position (front knee at 90°, rear knee slightly bent), exhale during drive phase\n• Recovery: Stabilize bar overhead with locked elbows, then bring feet parallel under body while maintaining overhead position\n• Return: Reverse movement with controlled eccentric phase, maintaining spinal alignment""","[{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""5""}}}]","Clean and Jerk","2025-03-10T21:46:08.524640","""Power Clean + Push Jerk (catch in quarter squat with push press overhead), Hang Clean & Jerk (start from mid-thigh position), Muscle Clean & Jerk (eliminates knee dip for technique refinement), Dumbbell Clean & Jerk (unilateral loading challenges stability)""","https://www.youtube.com/watch?v=yWRkBH_q_Ag"
"72c8f6fa-1bd3-48ce-b45c-4de3a9ce05d2","Strength","Partial ROM (reduces lat activation below 90° shoulder extension). Kipping/swinging (compromises joint integrity and reduces eccentric loading). Internally rotated shoulders (increases impingement risk in glenohumeral joint).","2025-03-09T04:53:32.323093","A multi-joint upper body exercise utilizing shoulder adduction and elbow flexion to vertically lift body mass. Biomechanically emphasizes scapular depression/retraction and concentric-eccentric loading of the latissimus dorsi through a closed kinetic chain movement pattern.","Intermediate","Pull-up Bar","Maintain thoracic extension throughout movement. Prevent anterior humeral glide by keeping shoulders packed down. Avoid hyperextension in lumbar spine through anterior pelvic tilt control. Optimize scapulohumeral rhythm by sequencing scapular movement before arm flexion.","https://static.strengthlevel.com/images/illustrations/pull-ups-1000x1000.jpg","""1. Start with pronated grip (palms forward) slightly wider than shoulder-width. Hang with arms fully extended and scapulae elevated. Inhale to brace core. 2. Initiate movement by depressing scapulae, then sequentially engage lats to pull elbows toward ribs while maintaining neutral spine. Exhale during ascent. 3. Continue until chin clears bar with chest elevated. 4. Lower with controlled eccentric phase (3-4 seconds), inhaling while maintaining muscular tension. 5. Pause briefly at full extension before next repetition.""","[{""M"":{""name"":{""S"":""Lats""},""primary"":{""N"":""9.5""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Biceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Brachialis""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Rear Shoulders""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}},{""M"":{""name"":{""S"":""Forearms""},""primary"":{""N"":""3""}}}]","Pull-Up","2025-03-10T23:16:55.826201","""Assisted (band/resistance reduces load), Weighted (added mass increases intensity), Chin-Up (supinated grip increases biceps brachii recruitment), Commando (neutral grip alters shoulder adduction vectors), L-Sit (increased core demand through hip flexion)""","https://www.youtube.com/watch?v=eGo4IYlbE5g"
"4fa4ec3a-53c4-409d-9aa4-fe44a3c2666e","Pilates","""Arching lower back (reduces core activation), shallow breathing (limits oxygenation benefits), hyperflexing neck (strains cervical spine), excessive arm movement (compromises shoulder stability), losing pelvic alignment (reduces training effect)""","2025-03-09T04:53:40.165487","""This foundational Pilates exercise utilizes isometric core stabilization and rhythmic breathing to enhance neuromuscular coordination. The sustained spinal flexion position recruits deep core musculature through co-contraction of the transverse abdominis and pelvic floor, while scapulohumeral rhythm maintains shoulder joint stability during arm pumping. The 5:5 breathing ratio optimizes oxygenation while challenging respiratory diaphragm control.""","Intermediate","Mat","Maintain imprinted spine by pressing lumbar into mat. Visualize energy extending through fingertips. Keep hyoid bone depressed to avoid neck strain. Initiate arm movement from scapulothoracic joint. Sustain pelvic floor engagement throughout breathing cycle.","https://www.verywellfit.com/thmb/3uHMOAO_fwrxvQdLuGRrM8Heilw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Pilates-Hundred-3566699-FINAL-5c13c05746e0fb00017c1fe7.jpg","""• Lie supine with knees flexed to 90° (tabletop position), maintaining neutral lumbar spine\n• Engage core by drawing navel toward spine and exhale to lift head/shoulders into a C-curve, maintaining cervical neutral alignment\n• Extend arms parallel to mat at 45° shoulder flexion, palms facing inferior\n• Inhale diaphragmatically for 5 counts while pumping arms 1"""" amplitude in sagittal plane\n• Exhale fully for 5 counts with continued arm pulses, maintaining scapular depression\n• Complete 10 breath cycles (100 pumps) while sustaining pelvic stability""","[{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Abs""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""4""}}},{""M"":{""name"":{""S"":""Mind""},""primary"":{""N"":""7""}}}]","Pilates Hundred","2025-03-10T22:11:30.501047","Modified: Bent knees with feet on mat (reduces hip flexor load). Advanced: Legs extended at 45° (increases core demand). Weighted: Light dumbbells in hands (enhances shoulder challenge). Reverse: Exhale on upward pump (alters breathing pattern)","https://www.youtube.com/watch?v=5VtPZGGjZFM"
"915c5b21-3e8f-440a-8840-a896190bb078","Strength","""Excessive lumbar extension (increases shear forces on intervertebral discs), Using momentum from hip flexion (reduces target muscle activation), Elbow flaring beyond 60° (impinges shoulder joint), Partial range of motion (limits scapular retractor development)""","2025-03-09T04:53:37.801816","A multi-joint pulling exercise utilizing scapular retraction and shoulder extension to target posterior chain muscles. The movement follows a horizontal pulling vector that emphasizes concentric activation of the lats while maintaining isometric core stabilization to prevent spinal compensation.","Beginner","Cable Machine","Maintain 10-15° forward trunk inclination to optimize lat engagement. Prevent humeral anterior glide by keeping elbows at 30-45° from torso. Use hook grip to reduce forearm fatigue. Squeeze medially rotated scapulae at peak contraction.","https://static.strengthlevel.com/images/illustrations/seated-cable-row-1000x1000.jpg","""• Adjust seat height so cable aligns with sternum when seated, feet firmly planted on footplate with knees slightly bent\n• Grip handle with neutral wrist position, retract scapulae before initiating pull to maintain thoracic extension\n• Exhale while driving elbows posteriorly, stopping when hands reach lower ribcage with shoulder blades fully retracted\n• Maintain cervical neutral by fixing gaze 45° forward, inhale during 3-second eccentric return to full shoulder protraction""","[{""M"":{""name"":{""S"":""Lats""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Rear Shoulders""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Biceps""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}}]","Seated Cable Row","2025-03-10T23:33:43.271258","1) Underhand Grip Row - Increases biceps brachii activation. 2) Single-Arm Row - Allows greater scapular rotation. 3) Wide Pronated Grip - Emphasizes teres major and infraspinatus. 4) Chest-Supported Row - Eliminates momentum by stabilizing torso","https://www.youtube.com/watch?v=GZbfZ033f74"
"802cf261-4221-4e52-99ad-90d479dcc850","Strength","""Excessive torso rotation (overloads lumbar facet joints), elbow flaring (reduces lat engagement), hyperextending wrist (increases forearm flexor strain), rapid tempo (diminishes eccentric loading benefits).""","2025-03-09T04:53:35.256712","A unilateral row variation utilizing a diagonal pulling path to maximize lat engagement through scapular retraction and spinal stabilization. The fixed barbell arc creates mechanical tension in the posterior chain while the staggered stance challenges contralateral core stability through anti-rotation demands.","Intermediate","Barbell","Maintain coronal plane alignment - prevent torso rotation through oblique engagement. Keep humerus 30° from torso for optimal lat activation. Distribute weight through mid-foot to prevent hip hyperextension. Use thumbless grip to reduce biceps dominance.","https://static.strengthlevel.com/images/illustrations/meadows-row-1000x1000.jpg","""• Anchor barbell in landmine or corner. Stand parallel with feet hip-width, rear foot staggered for balance\n• Hinge forward 45° maintaining neutral spine, grasp bar end with neutral grip. Keep loaded shoulder depressed\n• Inhale to brace core, exhale while pulling bar to hip. Drive elbow posteriorly, maintain 10-15° shoulder internal rotation\n• Pause at peak contraction with scapula fully retracted. Inhale while lowering through 3-second eccentric\n• Maintain pelvic neutrality throughout. Complete reps before switching sides""","[{""M"":{""name"":{""S"":""Lats""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Brachialis""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Rear Shoulders""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""4""}}}]","Meadows Row","2025-03-10T23:37:03.566344","""Elevated Meadows Row (front foot on plate increases hip flexion demand), Rotational Meadows Row (controlled thoracic rotation at peak contraction), Iso-Hold Meadows Row (5-second pause at mid-range for time-under-tension)""","https://www.youtube.com/watch?v=0DxESz_zWWY"
"0fbb66f5-d789-4608-947a-bf4b45f21023","Strength","""Allowing knees to collapse inward (valgus stress) increases ACL injury risk and reduces glute activation | Excessive hip flexion (buttocks lifting off seat) creates shear forces on lumbar vertebrae | Bouncing at bottom position uses elastic energy rather than muscular force, reducing hypertrophy stimulus | Partial range of motion decreases neuromuscular activation of vastus medialis oblique""","2025-03-09T04:53:39.212626","""The sled leg press is a closed-chain lower body exercise that primarily targets the quadriceps through knee extension while simultaneously engaging the glutes and hamstrings via hip extension. The seated position with a fixed torso angle reduces spinal loading compared to free-weight alternatives, making it particularly effective for axial loading of the lower extremities while maintaining lumbar stability. Foot placement variations alter force distribution between muscle groups, with higher positions increasing hamstring recruitment through greater hip flexion angles.""","Intermediate","Leg Press Machine","""Maintain continuous contact between lower back and seat pad to prevent lumbar flexion | Press through entire foot surface (triple extension through hallux, fifth metatarsal, and heel) | Control eccentric phase over 2-3 seconds to maintain tension on quadriceps | Avoid posterior pelvic tilt by engaging glutes during concentric phase | Keep knees aligned with second toe throughout movement""","https://static.strengthlevel.com/images/illustrations/sled-leg-press-1000x1000.jpg","""1. Adjust seat position so knees begin at approximately 90° flexion with feet flat on platform\n2. Maintain neutral spine by pressing lower back into pad throughout movement\n3. Position feet shoulder-width with toes slightly turned out, ensuring even pressure across entire foot\n4. Inhale deeply, brace core, and slowly lower platform by allowing knees to track toward armpits until 90-110° knee flexion\n5. Exhale forcefully while driving through mid-foot to extend knees and hips simultaneously, stopping just before full knee extension\n6. Maintain constant tension by avoiding lockout at top position""","[{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""4""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""3""}}}]","Sled Leg Press","2025-03-11T00:03:37.735971","Single-Leg Press: Unilateral version addresses strength imbalances and increases core stabilization demands | High-Foot Placement (45° Sled): Emphasizes hamstrings and glutes through increased hip flexion angle | Narrow Stance Leg Press: Places greater emphasis on vastus lateralis and rectus femoris development | Belt Squat Leg Press: Uses hip belt to remove axial loading while maintaining vertical tibia position","https://www.youtube.com/watch?v=IZxyjW7MPJQ"
"2f864e04-a8d9-497f-8611-63bf46e41ef0","Strength","""Arching lumbar spine (increases anterior pelvic tilt and intra-abdominal pressure), Using momentum from legs (reduces target muscle activation), Elevating scapulae excessively (risks impingement from reduced subacromial space)""","2025-03-09T04:53:39.441686","""A vertical pressing exercise utilizing fixed-plane mechanics to target the shoulder girdle while maintaining spinal stability. The movement occurs primarily in the scapular plane (30° anterior to frontal plane) with coordinated scapulohumeral rhythm, engaging the deltoids through concentric glenohumeral abduction and eccentric control during lowering phase.""","Beginner","Shoulder Press Machine","""Maintain cervical neutral alignment by focusing gaze forward, prevent rib flare through diaphragmatic bracing, keep wrists stacked over elbows during entire ROM, avoid excessive humeral internal rotation by maintaining 45° elbow angle relative to torso""","https://static.strengthlevel.com/images/illustrations/machine-shoulder-press-1000x1000.jpg","""• Adjust seat height until handles align with acromion process (shoulder joints) with feet flat on floor\n• Maintain thoracic contact with pad, retract scapulae, and engage core before initiating movement\n• Grip handles with closed pronated grip (thumbs wrapped), elbows flexed at 90° in starting position\n• Inhale deeply, then exhale while pressing upward through midfoot, extending elbows without locking\n• Maintain slight forward lean (10-15°) to follow natural scapular plane path\n• Inhale during 3-second eccentric phase, lowering until elbows reach 80-90° flexion\n• Repeat for desired repetitions while maintaining constant tension on deltoids""","[{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""4""}}}]","Machine Shoulder Press","2025-03-10T23:58:56.953935","""Seated Dumbbell Press (free weight version increases stabilizer recruitment), Landmine Press (angled path reduces shoulder joint stress), Single-Arm Alternating Press (addresses bilateral deficit and core stabilization)""","https://www.youtube.com/watch?v=Wqq-RwqgKLQ"
"7e616e23-d348-402f-b708-903228d7702f","Cardio","1. Locking knees on landing: Increases stress on knee joints and reduces shock absorption. 2. Overarching the back: Places unnecessary strain on the lumbar spine. 3. Flaring elbows excessively: Can lead to shoulder impingement and reduces exercise efficiency. 4. Landing with flat feet: Increases impact forces through the lower body joints.","2025-03-09T04:53:33.844408","""Jumping jacks are a dynamic, full-body cardio exercise that utilizes the stretch-shortening cycle of muscles to generate force. The movement involves simultaneous hip abduction and shoulder flexion, engaging multiple muscle groups while improving cardiovascular endurance through rhythmic, repetitive motion.""","Beginner","None","1. Keep your core engaged throughout the movement to maintain stability. 2. Land softly on the balls of your feet with slightly bent knees to reduce joint impact. 3. Maintain proper spinal alignment by keeping your chest up and avoiding excessive forward lean. 4. Control the range of motion to prevent overextension of the shoulders or hips.","https://static.strengthlevel.com/images/illustrations/jumping-jack-1000x1000.jpg","""1. Stand upright with feet together, arms relaxed at your sides, and core engaged. 2. Inhale as you jump, simultaneously abducting your legs to slightly wider than shoulder-width and flexing your shoulders to raise your arms overhead. 3. Exhale as you jump back to the starting position, bringing feet together and arms to your sides. 4. Maintain a steady rhythm, keeping knees slightly bent to absorb impact and protect joints.""","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""5""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""4""}}},{""M"":{""name"":{""S"":""Full Body""},""primary"":{""N"":""7""}}}]","Jumping Jacks","2025-03-13T14:46:07.740164","""1. Low-impact jacks: Step side-to-side instead of jumping, keeping one foot on the ground at all times. 2. Power jacks: Add a deeper squat at the bottom position to increase lower body engagement. 3. Cross jacks: Cross arms in front of chest and legs in front of each other at the midpoint. 4. Weighted jacks: Hold light dumbbells to increase upper body resistance.""","https://www.youtube.com/watch?v=c4DAnQ6DtF8"
