"exercise_id","category","common_mistakes","created_at","description","difficulty","equipment","form_tips","image_url","instructions","muscle_groups","name","updated_at","variations","video_url"
"a1b2c3d4-e5f6-7890-1234-abcdef224011","Flexibility","Bending forward from waist instead of hips; Not keeping spine aligned; Forcing knees straight; Bouncing to deepen stretch; Holding breath; Rounding shoulders; Hyperextending neck.","2025-03-20T10:50:00.000000","The wide-legged forward fold broadens the stretch across the inner thighs, hamstrings, and lower back by adopting a stance wider than shoulder-width, allowing for a deep stretch through the posterior chain while improving hip mobility and groin flexibility.","Beginner-Intermediate","Yoga Mat, Optional: Yoga Blocks for Support","Keep weight evenly distributed across both feet; Engage quadriceps to protect knees; Hinge from hips rather than waist; Maintain length in spine as you fold; Keep feet parallel or slightly turned out; Use blocks under hands if needed for support; Release tension in neck and shoulders; Progress depth gradually with consistent practice.","https://example.com/images/wide-legged-forward-fold.jpg","1. Begin standing with feet 3-4 feet apart, wider than shoulder-width.\n2. Turn toes slightly inward or keep feet parallel, aligning kneecaps with middle toes.\n3. Place hands on hips, stand tall with engaged core.\n4. Inhale deeply, lengthening spine upward.\n5. Exhale and hinge forward from hips, maintaining long spine.\n6. Bring hands to floor between feet or to ankles if flexibility allows.\n7. Allow head to hang naturally, releasing tension in neck.\n8. Hold for 30-60 seconds, breathing deeply, then engage core and rise slowly.","[{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Inner Thighs""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Groin""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hips""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Spine""},""primary"":{""N"":""7""}}}]","Wide-Legged Forward Fold","2025-03-20T10:50:00.000000","Prasarita Padottanasana (with hands behind back); Side-to-Side Wide-Legged Fold; Wide-Legged Fold with Spinal Twist; Supported Wide-Legged Fold (using blocks); Dynamic Wide-Legged Fold (pulsing); Elevated Wide-Legged Fold (feet on blocks); Wall-Assisted Wide-Legged Fold","https://www.youtube.com/watch?v=howto-wide-legged-forward-fold"
"a1b2c3d4-e5f6-7890-1234-abcdef224012","Flexibility","Arching lower back; Raising shoulders toward ears; Not keeping hips square; Leaning torso too far forward; Forcing arm position; Holding breath; Improper foot placement; Inadequate warmup before attempting.","2025-03-20T10:55:00.000000","The thread the needle pose relieves tension in the shoulders, upper back, and neck through a gentle spinal twist performed from a tabletop position, creating an accessible stretch that targets hard-to-reach muscles between the shoulder blades.","Beginner","Yoga Mat","Keep supporting shoulder stacked over wrist; Maintain height in supporting arm; Keep hips level throughout movement; Engage core to protect lower back; Focus on rotation rather than depth; Use breath to enhance stretch; Adjust position based on shoulder mobility; Move slowly and mindfully into and out of pose.","https://example.com/images/thread-the-needle.jpg","1. Begin on hands and knees in tabletop position with wrists under shoulders and knees under hips.\n2. Ensure spine is neutral with core lightly engaged.\n3. Inhale and extend right arm up toward ceiling, opening chest to right side.\n4. Exhale and thread right arm under chest, between left arm and knees.\n5. Lower right shoulder and side of head to mat, resting gently.\n6. Extend left arm forward for support or reach it toward ceiling for deeper stretch.\n7. Keep hips level and aligned over knees throughout movement.\n8. Hold for 30-60 seconds, breathing deeply, then slowly unwind and repeat on opposite side.","[{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Neck""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Rotator Cuff""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Rhomboids""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Trapezius""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Spinal Rotators""},""primary"":{""N"":""7""}}}]","Thread the Needle Pose","2025-03-20T10:55:00.000000","Extended Thread the Needle (reaching arm overhead); Supported Thread the Needle (using blanket); Thread the Needle with Bent Knees; Dynamic Thread the Needle (flowing movement); Thread the Needle with Bind; Seated Thread the Needle Adaptation; Standing Thread the Needle (against wall)","https://www.youtube.com/watch?v=howto-thread-the-needle"
"a1b2c3d4-e5f6-7890-1234-abcdef224013","Flexibility","Lifting shoulders toward ears; Hyperextending elbows; Allowing wrists to bend excessively; Dropping head forward; Slouching spine; Holding breath; Moving too quickly; Not modifying based on wrist sensitivity.","2025-03-20T11:00:00.000000","The wrist and forearm stretch improves mobility in the wrists, hands, and forearms through various gentle movements and held positions, creating an essential flexibility routine for anyone who types, plays instruments, or performs repetitive hand movements.","Beginner","None Required, Optional: Table or Wall for Support","Perform these stretches with gentle pressure; Keep movement slow and controlled; Listen to your body's limits; Maintain good posture throughout; Breathe deeply to enhance relaxation; Use other hand to provide gentle assistance; Release immediately if feeling sharp pain; Gradually increase duration as flexibility improves.","https://example.com/images/wrist-forearm-stretch.jpg","1. Begin seated or standing with good posture.\n2. Extend right arm forward at shoulder height with palm facing up.\n3. Use left hand to gently pull fingers of right hand toward body until feeling stretch in forearm.\n4. Hold for 15-20 seconds, then release.\n5. Extend right arm again with palm facing down.\n6. Use left hand to gently pull fingers toward body, stretching top of forearm.\n7. Hold for 15-20 seconds, then release.\n8. Repeat sequence with left arm, then perform additional wrist circles and flexion/extension movements.","[{""M"":{""name"":{""S"":""Wrist Flexors""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Wrist Extensors""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Forearm Muscles""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Carpal Tunnel""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hand Muscles""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Finger Flexors""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Finger Extensors""},""primary"":{""N"":""8""}}}]","Wrist and Forearm Stretch","2025-03-20T11:00:00.000000","Prayer Position Wrist Stretch; Tabletop Wrist Stretch; Reverse Prayer Stretch; Fist Circles; Wrist Flexor Stretch Against Wall; Dynamic Wrist Rotations; Finger Stretches and Spreads","https://www.youtube.com/watch?v=howto-wrist-forearm-stretch"
"a1b2c3d4-e5f6-7890-1234-abcdef224014","Flexibility","Lifting shoulders; Arching lower back; Hyperextending elbows; Letting ankles roll inward/outward; Forcing position; Holding breath; Not engaging core; Rushing through movements.","2025-03-20T11:05:00.000000","The child's pose provides a gentle stretch for the back, hips, thighs, and ankles while promoting relaxation through a forward folding position with knees wide and torso resting between or on top of the thighs, creating a restorative posture that calms the nervous system.","Beginner","Yoga Mat, Optional: Bolster or Folded Blanket for Support","Allow knees to spread as wide as comfortable; Keep big toes touching if possible; Release tension in neck and shoulders; Breathe deeply into back of rib cage; Sink hips back toward heels naturally; Extend arms fully or rest alongside body; Use props under forehead or torso if needed; Focus on sensation of lengthening rather than deepening.","https://example.com/images/childs-pose.jpg","1. Begin kneeling on yoga mat with big toes touching and knees spread wide apart.\n2. Sit back on heels or as close as comfortable for your body.\n3. Exhale and fold forward, lowering torso between thighs.\n4. Extend arms forward with palms on mat, or rest them alongside body with palms up.\n5. Rest forehead gently on mat or on stacked fists if needed.\n6. Relax shoulders away from ears, allowing upper back to broaden.\n7. Breathe deeply, feeling expansion in back with each inhale.\n8. Hold for 1-3 minutes or longer, focusing on complete relaxation.","[{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Hips""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Spine""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Thighs""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Ankles""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Nervous System Relaxation""},""primary"":{""N"":""10""}}}]","Child's Pose","2025-03-20T11:05:00.000000","Extended Child's Pose (arms forward); Supported Child's Pose (using bolster); Child's Pose with Arms Alongside Body; Side-Stretching Child's Pose (reaching arms to one side); Dynamic Child's Pose (gentle rocking); Child's Pose with Shoulder Stretch; Child's Pose with Knees Together","https://www.youtube.com/watch?v=howto-childs-pose"
"a1b2c3d4-e5f6-7890-1234-abcdef224015","Flexibility","Hunching shoulders; Holding breath; Forcing knee beyond comfort; Rounding lower back; Leaning torso too far forward; Twisting ankle; Not maintaining stable base; Moving too quickly into position.","2025-03-20T11:10:00.000000","The figure four stretch targets the piriformis, glutes, and outer hips by crossing one ankle over the opposite thigh in a seated or lying position, creating an effective stretch for relieving sciatic pain and improving hip mobility.","Beginner","Yoga Mat or Soft Surface, Optional: Wall for Support","Keep foot flexed to protect knee; Maintain neutral spine; Keep supporting leg aligned; Apply gentle pressure to increase stretch; Use controlled breathing to enhance relaxation; Keep shoulders relaxed away from ears; Modify depth based on hip flexibility; Ensure stable positioning before deepening stretch.","https://example.com/images/figure-four-stretch.jpg","1. Begin lying on back with knees bent and feet flat on floor.\n2. Cross right ankle over left thigh, just above knee.\n3. Flex right foot actively to protect knee joint.\n4. Lift left foot off floor, bringing legs toward chest.\n5. Thread right arm between legs and left arm around outside of left leg.\n6. Interlace fingers behind left thigh or on top of shin.\n7. Gently pull left thigh toward chest, feeling stretch in right glute and hip.\n8. Hold for 30-60 seconds, breathing deeply, then switch sides.","[{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Piriformis""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Hip Rotators""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""IT Band""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Sciatic Nerve Pathway""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""6""}}}]","Figure Four Stretch","2025-03-20T11:10:00.000000","Seated Figure Four; Standing Figure Four (against wall); Figure Four with Twist; Double Pigeon (both legs in figure four); Thread the Needle Variation; Dynamic Figure Four (gentle pulsing); Reclined Figure Four with Strap","https://www.youtube.com/watch?v=howto-figure-four-stretch"
"a1b2c3d4-e5f6-7890-1234-abcdef224016","Flexibility","Rounding lower back; Collapsing chest; Arching neck; Forcing knees beyond capacity; Moving too quickly; Holding breath; Neglecting proper alignment; Not engaging stabilizing muscles.","2025-03-20T11:15:00.000000","The lizard pose deeply stretches the hip flexors, hamstrings, and quadriceps while opening the groin and inner thighs, creating an intense lower body stretch that improves mobility for athletic movements while releasing tension stored in the hips.","Intermediate","Yoga Mat, Optional: Yoga Blocks for Support","Keep front foot aligned with front knee; Lower to forearms for deeper stretch if ready; Use blocks under hands for support if needed; Maintain length in spine throughout; Keep back knee pointing straight down; Engage core for stability; Breathe deeply into areas of resistance; Modify depth based on hip flexibility.","https://example.com/images/lizard-pose.jpg","1. Begin in downward facing dog or low lunge position.\n2. Step right foot to outside of right hand, aligning right knee over ankle.\n3. Keep left leg extended straight behind, with knee and top of foot on mat.\n4. Lower forearms to floor or blocks if flexibility allows, otherwise keep hands on floor.\n5. Ensure right foot remains flat, with toes pointing forward or slightly outward.\n6. Keep hips square and low, creating space in right hip and groin.\n7. Hold for 30-60 seconds, breathing deeply into hips and thighs.\n8. Press back to starting position and repeat on opposite side.","[{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Groin""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Psoas""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Inner Thighs""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hip Mobility""},""primary"":{""N"":""10""}}}]","Lizard Pose","2025-03-20T11:15:00.000000","Supported Lizard (using blocks); Twisted Lizard (rotation); Lizard with Quad Stretch (grabbing back foot); Flying Lizard (lifting back knee); Rocking Lizard (gentle movement); Deep Lizard (forearms on floor); Half-Split Lizard (straightening front leg)","https://www.youtube.com/watch?v=howto-lizard-pose"
"a1b2c3d4-e5f6-7890-1234-abcdef224017","Flexibility","Tensing neck and shoulders; Forcing bend beyond capacity; Locking knees; Rounding spine; Pulling on head/neck; Holding breath; Turning head excessively; Moving too quickly into position.","2025-03-20T11:20:00.000000","The ear to shoulder stretch targets the neck, upper trapezius, and scalene muscles through gentle lateral flexion of the neck, creating an accessible tension-relief exercise that addresses common issues from desk work, smartphone use, and daily stress patterns.","Beginner","None Required, Optional: Small Towel for Support","Keep both shoulders relaxed and pressed down; Use hand weight rather than pulling force; Move slowly and mindfully; Maintain proper spinal alignment; Breathe deeply into areas of tension; Adjust angle slightly to target different neck fibers; Hold steady without bouncing; Release immediately if feeling pain (not just stretch).","https://example.com/images/ear-to-shoulder-stretch.jpg","1. Begin seated or standing with good posture, shoulders relaxed.\n2. Ensure head is in neutral position, facing forward.\n3. Exhale and slowly tilt right ear toward right shoulder.\n4. Maintain level shoulders (avoid lifting toward ear).\n5. For deeper stretch, gently place right hand on left side of head, adding slight weight (not pulling).\n6. Option to extend left arm down and away for increased sensation.\n7. Hold for 20-30 seconds, breathing deeply into the stretch.\n8. Slowly return head to center and repeat on opposite side.","[{""M"":{""name"":{""S"":""Upper Trapezius""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Scalenes""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Levator Scapulae""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Sternocleidomastoid""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Neck""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Cervical Spine""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Shoulder Tension""},""primary"":{""N"":""7""}}}]","Ear to Shoulder Stretch","2025-03-20T11:20:00.000000","Seated Neck Stretch; Neck Stretch with Arm Extension; Standing Wall-Assisted Neck Stretch; Diagonal Neck Stretch; Neck Stretch with Scapular Depression; Dynamic Neck Release (gentle circles); Progressive Neck Stretch (increasing angle)","https://www.youtube.com/watch?v=howto-ear-to-shoulder-stretch"
"a1b2c3d4-e5f6-7890-1234-abcdef224018","Flexibility","Overarching lower back; Forcing the pose; Tensing shoulders; Improper alignment of knees over ankles; Holding breath; Collapsing chest; Hunching forward; Not engaging core properly.","2025-03-20T11:25:00.000000","The bridge pose strengthens the posterior chain while increasing flexibility in the spine, chest, and hip flexors through a controlled back-bending position, creating a therapeutic posture that counteracts prolonged sitting while stimulating the nervous system.","Beginner","Yoga Mat, Optional: Yoga Block (for support under sacrum)","Keep feet hip-width apart and parallel; Press through entire foot, not just heels; Engage glutes before lifting; Keep knees tracking over ankles; Maintain natural curve in neck (avoid looking around); Roll shoulders under to open chest; Breathe deeply to expand ribcage; Lower slowly with control when releasing.","https://example.com/images/bridge-pose.jpg","1. Begin lying on back with knees bent, feet flat on floor hip-width apart.\n2. Position feet parallel, approximately 12-16 inches from buttocks.\n3. Place arms alongside body with palms facing down.\n4. Press firmly through feet, engaging glutes and core.\n5. Inhale and lift hips toward ceiling, creating straight line from knees to shoulders.\n6. Roll shoulders underneath to open chest, interlacing fingers if comfortable.\n7. Hold for 30-60 seconds, breathing deeply and maintaining engagement.\n8. Exhale to slowly lower spine vertebra by vertebra back to floor.","[{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Spine""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""6""}}}]","Bridge Pose","2025-03-20T11:25:00.000000","Single-Leg Bridge; Supported Bridge (block under sacrum); Dynamic Bridge (pulsing); Bridge with Arm Variations; Wheel Pose (advanced version); Bridge with Knee Squeeze; Bridge with Foot Elevation","https://www.youtube.com/watch?v=howto-bridge-pose"
"a1b2c3d4-e5f6-7890-1234-abcdef224019","Flexibility","Hunching shoulders; Hyperextending knees; Forcing legs apart; Leaning forward or backward; Not engaging core; Holding breath; Externally rotating legs too much; Tensing facial muscles.","2025-03-20T11:30:00.000000","The standing side split improves flexibility in the inner thighs, hamstrings, and hips through gentle lateral leg extension, creating an effective stretch that enhances mobility for activities requiring lateral movement while improving balance and proprioception.","Intermediate","Wall or Chair for Support, Optional: Yoga Mat for Comfort","Start with a narrow stance and gradually increase width; Keep toes and knees pointing forward or slightly outward; Maintain neutral spine throughout; Engage quadriceps to protect knees; Use support for balance as needed; Progress depth gradually over time; Keep breathing steady and deep; Avoid bouncing to increase range.","https://example.com/images/standing-side-split.jpg","1. Begin standing with feet slightly wider than hip-width apart.\n2. Turn toes slightly outward for better stability.\n3. Engage core and maintain tall posture with neutral spine.\n4. Place hands on hips or hold onto wall/chair for support.\n5. Gradually step feet outward, maintaining alignment through legs.\n6. Stop at the point of resistance, avoiding pain.\n7. Hold position for 20-30 seconds, breathing deeply and relaxing into stretch.\n8. To release, engage inner thighs and gradually walk feet back to starting position.","[{""M"":{""name"":{""S"":""Adductors""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Inner Thighs""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Groin""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core Stability""},""primary"":{""N"":""7""}}}]","Standing Side Split","2025-03-20T11:30:00.000000","Seated Side Split; Wall-Supported Side Split; Dynamic Side Split (gentle bouncing); Reclined Side Split; Side Split with Forward Fold; Progressive Side Split (using props); Side Split Against Wall","https://www.youtube.com/watch?v=howto-standing-side-split"
"a1b2c3d4-e5f6-7890-1234-abcdef224020","Flexibility","Tensing shoulders and neck; Forcing bend beyond capacity; Locking knees; Rounding spine; Pulling on head/neck; Holding breath; Turning head excessively; Moving too quickly into position.","2025-03-20T11:35:00.000000","The ear to shoulder stretch targets the neck, upper trapezius, and scalene muscles through gentle lateral flexion of the neck, creating an accessible tension-relief exercise that addresses common issues from desk work, smartphone use, and daily stress patterns.","Beginner","None Required, Optional: Small Towel for Support","Keep both shoulders relaxed and pressed down; Use hand weight rather than pulling force; Move slowly and mindfully; Maintain proper spinal alignment; Breathe deeply into areas of tension; Adjust angle slightly to target different neck fibers; Hold steady without bouncing; Release immediately if feeling pain (not just stretch).","https://example.com/images/ear-to-shoulder-stretch.jpg","1. Begin seated or standing with good posture, shoulders relaxed.\n2. Ensure head is in neutral position, facing forward.\n3. Exhale and slowly tilt right ear toward right shoulder.\n4. Maintain level shoulders (avoid lifting toward ear).\n5. For deeper stretch, gently place right hand on left side of head, adding slight weight (not pulling).\n6. Option to extend left arm down and away for increased sensation.\n7. Hold for 20-30 seconds, breathing deeply into the stretch.\n8. Slowly return head to center and repeat on opposite side.","[{""M"":{""name"":{""S"":""Upper Trapezius""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Scalenes""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Levator Scapulae""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Sternocleidomastoid""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Neck""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Cervical Spine""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Shoulder Tension""},""primary"":{""N"":""7""}}}]","Ear to Shoulder Stretch","2025-03-20T11:35:00.000000","Seated Neck Stretch; Neck Stretch with Arm Extension; Standing Wall-Assisted Neck Stretch; Diagonal Neck Stretch; Neck Stretch with Scapular Depression; Dynamic Neck Release (gentle circles); Progressive Neck Stretch (increasing angle)","https://www.youtube.com/watch?v=howto-ear-to-shoulder-stretch"
"a1b2c3d4-e5f6-7890-1234-abcdef224021","Flexibility","Overarching lower back; Forcing the pose; Tensing shoulders; Improper alignment of knees over ankles; Holding breath; Collapsing chest; Hunching forward; Not engaging core properly.","2025-03-20T11:40:00.000000","The bridge pose strengthens the posterior chain while increasing flexibility in the spine, chest, and hip flexors through a controlled back-bending position, creating a therapeutic posture that counteracts prolonged sitting while stimulating the nervous system.","Beginner","Yoga Mat, Optional: Yoga Block (for support under sacrum)","Keep feet hip-width apart and parallel; Press through entire foot, not just heels; Engage glutes before lifting; Keep knees tracking over ankles; Maintain natural curve in neck (avoid looking around); Roll shoulders under to open chest; Breathe deeply to expand ribcage; Lower slowly with control when releasing.","https://example.com/images/bridge-pose.jpg","1. Begin lying on back with knees bent, feet flat on floor hip-width apart.\n2. Position feet parallel, approximately 12-16 inches from buttocks.\n3. Place arms alongside body with palms facing down.\n4. Press firmly through feet, engaging glutes and core.\n5. Inhale and lift hips toward ceiling, creating straight line from knees to shoulders.\n6. Roll shoulders underneath to open chest, interlacing fingers if comfortable.\n7. Hold for 30-60 seconds, breathing deeply and maintaining engagement.\n8. Exhale to slowly lower spine vertebra by vertebra back to floor.","[{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Lower Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Spine""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""6""}}}]","Bridge Pose","2025-03-20T11:40:00.000000","Single-Leg Bridge; Supported Bridge (block under sacrum); Dynamic Bridge (pulsing); Bridge with Arm Variations; Wheel Pose (advanced version); Bridge with Knee Squeeze; Bridge with Foot Elevation","https://www.youtube.com/watch?v=howto-bridge-pose"
"a1b2c3d4-e5f6-7890-1234-abcdef224022","Flexibility","Hunching shoulders; Hyperextending knees; Forcing legs apart; Leaning forward or backward; Not engaging core; Holding breath; Externally rotating legs too much; Tensing facial muscles.","2025-03-20T11:45:00.000000","The standing side split improves flexibility in the inner thighs, hamstrings, and hips through gentle lateral leg extension, creating an effective stretch that enhances mobility for activities requiring lateral movement while improving balance and proprioception.","Intermediate","Wall or Chair for Support, Optional: Yoga Mat for Comfort","Start with a narrow stance and gradually increase width; Keep toes and knees pointing forward or slightly outward; Maintain neutral spine throughout; Engage quadriceps to protect knees; Use support for balance as needed; Progress depth gradually over time; Keep breathing steady and deep; Avoid bouncing to increase range.","https://example.com/images/standing-side-split.jpg","1. Begin standing with feet slightly wider than hip-width apart.\n2. Turn toes slightly outward for better stability.\n3. Engage core and maintain tall posture with neutral spine.\n4. Place hands on hips or hold onto wall/chair for support.\n5. Gradually step feet outward, maintaining alignment through legs.\n6. Stop at the point of resistance, avoiding pain.\n7. Hold position for 20-30 seconds, breathing deeply and relaxing into stretch.\n8. To release, engage inner thighs and gradually walk feet back to starting position.","[{""M"":{""name"":{""S"":""Adductors""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Inner Thighs""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Groin""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Core Stability""},""primary"":{""N"":""7""}}}]","Standing Side Split","2025-03-20T11:45:00.000000","Seated Side Split; Wall-Supported Side Split; Dynamic Side Split (gentle bouncing); Reclined Side Split; Side Split with Forward Fold; Progressive Side Split (using props); Side Split Against Wall","https://www.youtube.com/watch?v=howto-standing-side-split"
"a1b2c3d4-e5f6-7890-1234-abcdef224023","Flexibility","Tensing shoulders and neck; Forcing bend beyond capacity; Locking knees; Rounding spine; Pulling on head/neck; Holding breath; Turning head excessively; Moving too quickly into position.","2025-03-20T11:50:00.000000","The ear to shoulder stretch targets the neck, upper trapezius, and scalene muscles through gentle lateral flexion of the neck, creating an accessible tension-relief exercise that addresses common issues from desk work, smartphone use, and daily stress patterns.","Beginner","None Required, Optional: Small Towel for Support","Keep both shoulders relaxed and pressed down; Use hand weight rather than pulling force; Move slowly and mindfully; Maintain proper spinal alignment; Breathe deeply into areas of tension; Adjust angle slightly to target different neck fibers; Hold steady without bouncing; Release immediately if feeling pain (not just stretch).","https://example.com/images/ear-to-shoulder-stretch.jpg","1. Begin seated or standing with good posture, shoulders relaxed.\n2. Ensure head is in neutral position, facing forward.\n3. Exhale and slowly tilt right ear toward right shoulder.\n4. Maintain level shoulders (avoid lifting toward ear).\n5. For deeper stretch, gently place right hand on left side of head, adding slight weight (not pulling).\n6. Option to extend left arm down and away for increased sensation.\n7. Hold for 20-30 seconds, breathing deeply into the stretch.\n8. Slowly return head to center and repeat on opposite side.","[{""M"":{""name"":{""S"":""Upper Trapezius""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Scalenes""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Levator Scapulae""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Sternocleidomastoid""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Neck""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Cervical Spine""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Shoulder Tension""},""primary"":{""N"":""7""}}}]","Ear to Shoulder Stretch","2025-03-20T11:50:00.000000","Seated Neck Stretch; Neck Stretch with Arm Extension; Standing Wall-Assisted Neck Stretch; Diagonal Neck Stretch; Neck Stretch with Scapular Depression; Dynamic Neck Release (gentle circles); Progressive Neck Stretch (increasing angle)","https://www.youtube.com/watch?v=howto-ear-to-shoulder-stretch"
