"exercise_id","category","common_mistakes","created_at","description","difficulty","equipment","form_tips","image_url","instructions","muscle_groups","name","updated_at","variations","video_url"
"a1b2c3d4-e5f6-7890-1234-abcdef223011","HIIT","Incomplete hip extension; Rounding lower back; Limiting depth on squat; Excessive forward knee travel; Dumbbells too heavy/light; Allowing shoulders to roll forward; Bouncing at bottom of movement.","2025-03-15T10:50:00.000000","The dumbbell clean and press combines explosive lower body power with upper body pushing strength in a compound movement that creates significant metabolic demand, making it ideal for HIIT workouts targeting the entire body.","Intermediate-Advanced","Dumbbells (Pair), Non-slip Surface, Optional: Exercise Mat","Use hip drive as primary power source; Keep dumbbells close to body during clean; Fully extend hips at top of clean; Allow natural rotation of wrists during transition; Actively engage core throughout; Create stable base at bottom position; Stack joints vertically during overhead press.","https://example.com/images/dumbbell-clean-press.jpg","1. Begin standing with feet shoulder-width apart, dumbbells on floor outside feet.\n2. Hinge at hips and bend knees to grasp dumbbells with neutral grip.\n3. Drive through heels, extending hips and knees explosively.\n4. As momentum carries dumbbells upward, pull elbows high and slightly outward.\n5. Rotate wrists to receive dumbbells at shoulder height in quarter-squat position.\n6. Stand fully, then press dumbbells overhead until arms are extended.\n7. Lower dumbbells back to shoulders, then to ground with control.\n8. Repeat movement with minimal pause between repetitions.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""6""}}}]","Dumbbell Clean and Press","2025-03-15T10:50:00.000000","Single-Arm Clean and Press; Alternating Clean and Press; Clean and Push Press (using leg drive); Clean and Split Jerk; Heavy/Light Contrast Training; Complex: Clean, Front Squat, Press","https://www.youtube.com/watch?v=howto-dumbbell-clean-press"
"a1b2c3d4-e5f6-7890-1234-abcdef223012","HIIT","Insufficient speed; Poor form during transitions; Limited range of motion; Weak core bracing; Inconsistent timing; Incorrect breathing pattern; Substituting intensity for technique.","2025-03-15T10:55:00.000000","The battle rope HIIT circuit combines various battle rope movements into a structured interval format, creating an intense cardiovascular challenge that simultaneously builds shoulder endurance, core strength, and metabolic capacity.","Intermediate-Advanced","Battle Ropes (30-50 ft length), Anchor Point, Timer, Optional: Heart Rate Monitor","Maintain consistent intensity throughout work intervals; Keep slight bend in knees throughout; Generate force from core and hips, not just arms; Maintain tension in ropes at all times; Breathe rhythmically despite high exertion; Focus on controlled aggression; Allow full recovery during rest periods to maintain quality.","https://example.com/images/battle-rope-hiit-circuit.jpg","1. Set up battle ropes with secure anchor and sufficient space for movement.\n2. Select 4-6 battle rope exercises (e.g., alternating waves, slams, in-out waves, circles).\n3. Begin with thorough warm-up focusing on shoulders, core, and lower body.\n4. Set timer for desired work/rest intervals (typical: 30 seconds work, 30 seconds rest).\n5. Perform first selected movement at maximum sustainable intensity for full work interval.\n6. Rest completely during recovery interval while preparing for next movement.\n7. Transition immediately to next exercise at start of next work interval.\n8. Complete full circuit of all movements, then repeat for 3-5 total rounds.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Forearms""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Grip Strength""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Mental Toughness""},""primary"":{""N"":""8""}}}]","Battle Rope HIIT Circuit","2025-03-15T10:55:00.000000","Tabata Battle Ropes (20s work/10s rest); EMOM Battle Ropes (Every Minute On Minute); Battle Rope Density Training; Battle Rope Ladder (increasing/decreasing work periods); Battle Rope Complexes (combining movements); Battle Rope Endurance Challenge (longer intervals)","https://www.youtube.com/watch?v=howto-battle-rope-hiit-circuit"
"a1b2c3d4-e5f6-7890-1234-abcdef223013","HIIT","Dropping hips during mountain climber; Lifting butt during push-up; Incomplete push-up depth; Not driving knees fully in mountain climber; Holding breath; Losing core tension; Wrist pain due to poor alignment.","2025-03-15T11:00:00.000000","The push-up to mountain climber combines upper body strength with dynamic core activation, creating a challenging HIIT exercise that elevates heart rate while building muscular endurance across multiple muscle groups.","Intermediate","Non-slip Surface, Optional: Exercise Mat","Maintain rigid plank position throughout; Keep shoulders stacked directly over wrists; Drive knees toward chest in mountain climber phase; Perform full range of motion in push-up; Engage core continuously; Control transitions between movements; Keep neck neutral; Breathe rhythmically throughout.","https://example.com/images/pushup-mountain-climber.jpg","1. Begin in high plank position with hands directly under shoulders, body forming straight line.\n2. Lower body toward floor by bending elbows, keeping them close to torso.\n3. Descend until chest nearly touches floor, then push back up to starting position.\n4. Once back in high plank, immediately drive right knee toward chest.\n5. Return right foot to starting position, then drive left knee toward chest.\n6. Complete designated number of mountain climber repetitions (typically 2-4 per side).\n7. Return to high plank position and immediately begin next push-up.\n8. Continue alternating between push-ups and mountain climbers for prescribed time or repetitions.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Triceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Serratus Anterior""},""primary"":{""N"":""5""}}}]","Push-Up to Mountain Climber","2025-03-15T11:00:00.000000","Push-Up to Cross-Body Mountain Climber; Decline Push-Up to Mountain Climber; Push-Up to Double Mountain Climber; Spiderman Push-Up to Mountain Climber; Plyometric Push-Up to Mountain Climber; Push-Up to Slow Mountain Climber (emphasizing control)","https://www.youtube.com/watch?v=howto-pushup-mountain-climber"
"a1b2c3d4-e5f6-7890-1234-abcdef223014","HIIT","Insufficient depth on squat; Limited arm drive on jump; Landing heavily; Excessive back arch; Inconsistent breathing; Poor foot position; Using pure momentum rather than controlled power.","2025-03-15T11:05:00.000000","The jump squat is an explosive lower-body plyometric exercise that combines strength and power development with significant cardiovascular demand, making it an excellent HIIT movement for building athletic power and metabolic conditioning.","Intermediate","Non-slip Surface, Optional: Light Dumbbells or Kettlebell","Maintain upright torso during squat phase; Drive arms upward during jump; Land softly with knees slightly bent; Descend immediately into next repetition; Exhale during jump phase; Keep weight in heels during descent; Focus on height of jump, not just speed; Engage core throughout movement.","https://example.com/images/jump-squat.jpg","1. Begin standing with feet shoulder-width apart, arms at sides.\n2. Initiate movement by hinging hips back and bending knees into squat position.\n3. Descend until thighs are parallel to ground or slightly above.\n4. Drive arms downward and back as you descend.\n5. Without pausing at bottom, explosively extend hips, knees and ankles while swinging arms forward and upward.\n6. Leave ground completely, extending body vertically.\n7. Land softly with knees slightly bent, immediately lowering back into squat position.\n8. Continue movement in fluid, rhythmic fashion for prescribed repetitions or time.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Power Development""},""primary"":{""N"":""9""}}}]","Jump Squat","2025-03-15T11:05:00.000000","Weighted Jump Squat (holding dumbbells); Quarter Jump Squat (reduced range); Squat Jump to Box; Jump Squat with Rotation; Pulse Jump Squat (partial movements); Split Jump Squat (alternating legs)","https://www.youtube.com/watch?v=howto-jump-squat"
"a1b2c3d4-e5f6-7890-1234-abcdef223015","HIIT","Using arms for power; Lifting heels during landing; Insufficient torso rotation; Poor coordinated breathing; Allowing knees to collapse inward; Looking down; Twisting from low back instead of hips.","2025-03-15T11:10:00.000000","Medicine ball rotational slams combine explosive core rotation with full-body power development, creating a high-intensity exercise that builds rotational strength, core stability, and cardiovascular endurance simultaneously.","Intermediate","Medicine Ball (6-20 lbs), Non-slip Surface, Wall Space","Generate power from ground up through hips; Rotate entire torso as unit; Maintain athletic stance throughout; Follow through with medicine ball; Catch ball with soft knees; Exhale forcefully during slam phase; Keep feet planted during rotation; Engage core throughout entire movement.","https://example.com/images/medicine-ball-rotational-slam.jpg","1. Begin standing with feet wider than shoulder-width, holding medicine ball at chest height.\n2. Position yourself approximately 2-3 feet from solid wall (if using wall for rebounding).\n3. Rotate torso away from target area, extending arms slightly while loading hips.\n4. Explosively rotate toward target area, initiating movement from hips and core.\n5. As rotation completes, slam ball forcefully against ground (or wall) at 45° angle.\n6. Follow through with arms and upper body, maintaining balance throughout.\n7. Catch rebounding ball or retrieve it while maintaining athletic stance.\n8. Immediately repeat in opposite direction, alternating sides for prescribed repetitions.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Obliques""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hip Rotators""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Power Development""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""6""}}}]","Medicine Ball Rotational Slam","2025-03-15T11:10:00.000000","Heavy Medicine Ball Rotation; Rainbow Slam (overhead arc); Kneeling Rotational Slam; Single-Arm Rotational Slam; Rotational Slam to Catch; Continuous Side-to-Side Rotation","https://www.youtube.com/watch?v=howto-medicine-ball-rotational-slam"
"a1b2c3d4-e5f6-7890-1234-abcdef223016","HIIT","Hunching shoulders; Rounding lower back; Limited hip mobility; Swinging weight with momentum; Incomplete range of motion; Not controlling descent; Inconsistent pacing; Breathing irregularly.","2025-03-15T11:15:00.000000","The sandbag clean and press over shoulder is a functional, multi-plane exercise that simulates real-world lifting patterns while creating significant cardiovascular demand, making it an excellent high-intensity movement for developing full-body strength and metabolic conditioning.","Intermediate-Advanced","Sandbag (20-60 lbs), Non-slip Surface","Maintain neutral spine throughout movement; Generate power primarily from legs and hips; Keep sandbag close to body during clean; Fully extend hips at top of movement; Control sandbag during overhead phase; Breathe rhythmically with effort; Keep core tight throughout entire movement sequence.","https://example.com/images/sandbag-clean-press-shoulder.jpg","1. Begin standing with feet shoulder-width apart, sandbag on floor between feet.\n2. Hinge at hips and bend knees to grasp sandbag with neutral grip at handles or edges.\n3. Drive through heels explosively, extending hips and knees to generate upward momentum.\n4. Pull sandbag up to chest height, then rotate elbows underneath to receive in front rack position.\n5. Dip slightly at knees, then drive sandbag overhead by extending legs and arms simultaneously.\n6. Once sandbag is overhead, rotate torso and push sandbag across body and behind shoulder.\n7. Reverse movement to bring sandbag back to front position, then lower to ground with control.\n8. Repeat movement, alternating shoulders each repetition.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Full Body""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Legs""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Grip Strength""},""primary"":{""N"":""7""}}}]","Sandbag Clean and Press Over Shoulder","2025-03-15T11:15:00.000000","Alternating Shoulder Pass; Heavy Sandbag Clean Only; Sandbag Push Press (using leg drive); Sandbag Thruster (adding squat); Continuous Tempo Sandbag Pass; Sandbag Clean and Press with Lunge","https://www.youtube.com/watch?v=howto-sandbag-clean-press-shoulder"
"a1b2c3d4-e5f6-7890-1234-abcdef223017","HIIT","Rowing with arms only; Leaning too far forward/back; Rushing recovery phase; Improper foot strap positioning; Poor breathing coordination; Hunching shoulders; Inconsistent pacing strategy.","2025-03-15T11:20:00.000000","Rowing machine intervals combine full-body pulling movements with cardiovascular conditioning in a low-impact format, creating a highly effective HIIT exercise that builds endurance, strength, and metabolic capacity with minimal joint stress.","Beginner-Advanced","Rowing Machine (Concept2 or similar), Timer","Initiate movement with leg drive; Keep core engaged throughout stroke; Maintain sequence: legs-back-arms, arms-back-legs; Don't rush recovery phase; Breathe rhythmically with stroke pattern; Adjust damper setting appropriately for intervals; Focus on power output during work intervals; Use recovery intervals to fully recover.","https://example.com/images/rowing-machine-intervals.jpg","1. Adjust foot straps and damper setting (typically 4-6 for HIIT).\n2. Begin with 2-3 minute warm-up at moderate pace to establish technique.\n3. Select appropriate work-to-rest ratio based on fitness level and goals (e.g., 30s work/30s rest).\n4. For work intervals: increase stroke rate and power output to 85-95% of maximum effort.\n5. Maintain proper form despite increased intensity, focusing on leg drive and complete strokes.\n6. During recovery intervals: reduce pace significantly or rest completely while staying on machine.\n7. Monitor metrics (split time, watts, or calories) to maintain consistent work output across intervals.\n8. Complete prescribed number of intervals (typically 6-12) followed by cool-down period.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Upper Back""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Arms""},""primary"":{""N"":""6""}}}]","Rowing Machine Intervals","2025-03-15T11:20:00.000000","Tabata Rowing (20s work/10s rest); Pyramid Intervals (increasing/decreasing work periods); Distance-Based Intervals; Power Intervals (focusing on watts); Endurance Intervals (longer work periods); Mixed Rowing and Bodyweight Circuits","https://www.youtube.com/watch?v=howto-rowing-machine-intervals"
"a1b2c3d4-e5f6-7890-1234-abcdef223018","HIIT","Partial range of motion; Moving too slowly; Poor posture during effort; Coordination issues between stations; Inadequate recovery between rounds; Poor breathing technique; Sacrificing form for speed.","2025-03-15T11:25:00.000000","The bodyweight AMRAP (As Many Rounds As Possible) combines multiple functional movements performed in sequence for a set time period, creating a comprehensive HIIT workout that challenges cardiovascular endurance, muscular stamina, and mental toughness with minimal equipment.","Beginner-Advanced","Timer, Non-slip Surface, Optional: Pull-up Bar, Exercise Mat","Prioritize form over speed; Scale movements to ability level; Control breathing throughout; Plan transitions efficiently; Pace yourself appropriately; Rest briefly when needed rather than compromising form; Keep intensity high but sustainable; Track rounds for progress measurement.","https://example.com/images/bodyweight-amrap.jpg","1. Select 3-5 complementary bodyweight exercises (e.g., push-ups, squats, mountain climbers, burpees, jumping jacks).\n2. Assign specific repetition count to each exercise (typically 5-15 reps depending on difficulty).\n3. Set timer for designated work period (typically 10-20 minutes).\n4. Begin with first exercise, completing prescribed repetitions with proper form.\n5. Move immediately to next exercise with minimal transition time.\n6. Complete all exercises in sequence to finish one round.\n7. Continue performing rounds until time expires, recording total completed rounds and partial reps.\n8. Aim to maintain consistent pace throughout entire work period.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Full Body""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Mental Toughness""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Muscular Endurance""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Metabolic Conditioning""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Work Capacity""},""primary"":{""N"":""8""}}}]","Bodyweight AMRAP","2025-03-15T11:25:00.000000","EMOM AMRAP (Every Minute On Minute); Partner AMRAP; Progressive AMRAP (increasing reps each round); Descending AMRAP (decreasing reps each round); Time-Priority AMRAP (completing set work faster); AMRAP Complex (combining movements)","https://www.youtube.com/watch?v=howto-bodyweight-amrap"
"a1b2c3d4-e5f6-7890-1234-abcdef223019","HIIT","Excessive arm movement; Incomplete jack range; Limited lunge depth; Poor lunge knee alignment; Looking down; Landing heavily; Rushing transitions; Inconsistent breathing pattern.","2025-03-15T11:30:00.000000","The jumping jack to reverse lunge combines a high-intensity cardiovascular movement with a lower-body strength and balance challenge, creating an effective HIIT exercise that elevates heart rate while building coordination, agility, and muscular endurance.","Beginner-Intermediate","Non-slip Surface, Optional: Exercise Mat","Land softly during jumping jacks; Maintain upright posture throughout; Control lunge descent; Keep front knee aligned with toes during lunge; Engage core during entire movement; Breathe rhythmically with movement pattern; Step back far enough for proper lunge alignment; Drive through heel of front foot when rising from lunge.","https://example.com/images/jumping-jack-reverse-lunge.jpg","1. Begin standing with feet together, arms at sides.\n2. Perform standard jumping jack: jump feet out wider than shoulder-width while raising arms overhead.\n3. Jump feet back together while lowering arms to sides.\n4. Complete designated number of jumping jacks (typically 2-4).\n5. From standing position, step backward with right leg into reverse lunge position.\n6. Lower body until both knees form approximately 90-degree angles.\n7. Push through left heel to return to standing position.\n8. Repeat sequence, alternating lunge leg each time after completing jumping jacks.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Hip Flexors""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Coordination""},""primary"":{""N"":""7""}}}]","Jumping Jack to Reverse Lunge","2025-03-15T11:30:00.000000","Jumping Jack to Curtsy Lunge; Jumping Jack to Forward Lunge; Jumping Jack to Lateral Lunge; Seal Jack to Reverse Lunge; Jumping Jack to Lunge with Rotation; Jumping Jack to Lunge Jump","https://www.youtube.com/watch?v=howto-jumping-jack-reverse-lunge"
"a1b2c3d4-e5f6-7890-1234-abcdef223020","HIIT","Limited squat depth; Poor foot placement; Incorrect knee alignment; Chest dropping forward; Losing balance during box step-up; Using momentum; Poor breathing coordination; Inconsistent repetition tempo.","2025-03-15T11:35:00.000000","The dumbbell squat to box step-up combines two lower-body strength movements into one comprehensive exercise that elevates heart rate while building functional strength in multiple planes of motion, making it ideal for HIIT circuits focused on lower body development.","Intermediate","Dumbbells (Pair), Sturdy Box/Bench (12-24 inches), Non-slip Surface","Maintain upright torso during squat; Keep weight in heels during squat; Place entire foot on box for step-up; Drive through heel of stepping foot; Avoid pushing off back foot during step-up; Maintain neutral spine throughout; Control descent from box; Breathe rhythmically with movement (exhale during exertion).","https://example.com/images/dumbbell-squat-box-stepup.jpg","1. Begin standing with feet shoulder-width apart, holding dumbbells at sides, facing box/bench.\n2. Initiate squat by hinging hips back and bending knees.\n3. Descend until thighs are parallel to ground or slightly below.\n4. Drive through heels to return to standing position.\n5. Immediately step right foot completely onto box.\n6. Drive through right heel to bring left foot up to box, standing fully upright.\n7. Step down with left foot first, then right foot.\n8. Repeat sequence, alternating leading leg on box step-up after each squat.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Balance""},""primary"":{""N"":""7""}}}]","Dumbbell Squat to Box Step-Up","2025-03-15T11:35:00.000000","Goblet Squat to Step-Up; Front Rack Squat to Step-Up; Squat to Lateral Step-Up; Squat to High Step-Up (increasing box height); Squat to Box Step-Up with Knee Drive; Squat to Alternating Step-Up with Shoulder Press","https://www.youtube.com/watch?v=howto-dumbbell-squat-box-stepup"
"a1b2c3d4-e5f6-7890-1234-abcdef223021","HIIT","Lifting heels during side plank; Dropping hips too low; Incomplete rotation; Moving too quickly; Losing core tension; Improper neck position; Using momentum instead of control.","2025-03-15T11:40:00.000000","The side plank with rotation combines isometric core stability with dynamic rotational movement, creating an effective HIIT exercise that builds lateral and rotational core strength while elevating heart rate through continuous controlled movement.","Intermediate","Non-slip Surface, Exercise Mat (recommended)","Maintain straight line from head to heels in side plank; Stack feet for standard difficulty (stagger for easier variation); Keep supporting shoulder directly above elbow; Control rotational movement; Breathe rhythmically throughout; Engage core continuously; Focus on quality of movement over speed; Maintain neutral neck position.","https://example.com/images/side-plank-rotation.jpg","1. Begin in side plank position on right forearm, body forming straight line from head to heels.\n2. Place left hand behind head, elbow pointing toward ceiling.\n3. Engage core and ensure body is properly aligned before beginning movement.\n4. Rotate torso by reaching left elbow down toward floor/mat, moving under ribcage.\n5. Control movement with core muscles, avoiding momentum.\n6. Rotate back through starting position and extend left arm toward ceiling.\n7. Complete prescribed repetitions on right side, then switch to left side.\n8. Maintain consistent rhythm and breathing pattern throughout set.","[{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Obliques""},""primary"":{""N"":""10""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Hip Abductors""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Rotational Stability""},""primary"":{""N"":""9""}}}]","Side Plank with Rotation","2025-03-15T11:40:00.000000","Side Plank with Thread the Needle; Side Plank Rotation with Extended Arm; Side Plank Rotation with Weighted Hand; Elevated Side Plank Rotation (feet on bench); Dynamic Side Plank Rotation (faster tempo); Side Plank Rotation with Leg Lift","https://www.youtube.com/watch?v=howto-side-plank-rotation"
"a1b2c3d4-e5f6-7890-1234-abcdef223022","HIIT","Poor hand positioning; Excessive bouncing; Limited hip mobility; Not engaging core; Poor foot placement; Rushing transitions; Using momentum rather than control.","2025-03-15T11:45:00.000000","The dumbbell walkout burpee is a compound movement that combines horizontal loading with explosive full-body conditioning, creating a challenging HIIT exercise that builds core stability, upper body strength, and cardiovascular endurance simultaneously.","Intermediate-Advanced","Dumbbells (Pair, Light to Moderate Weight), Non-slip Surface","Maintain neutral spine during walkout phase; Keep core engaged throughout entire movement; Control descent to floor; Avoid excessive lower back arching; Place hands directly under shoulders during plank; Jump with control, landing softly; Breathe rhythmically despite high exertion; Maintain consistent pace without sacrificing form.","https://example.com/images/dumbbell-walkout-burpee.jpg","1. Begin standing with feet hip-width apart, holding dumbbells at sides.\n2. Hinge at hips and place dumbbells on floor shoulder-width apart.\n3. Keeping legs as straight as possible (slight knee bend allowed), walk hands forward on dumbbells into plank position.\n4. Ensure body forms straight line from head to heels in plank.\n5. Perform one push-up (optional for increased difficulty).\n6. Walk hands back toward feet, maintaining control and core tension.\n7. As you return to standing position, drive through heels and jump vertically.\n8. Land softly with knees slightly bent, immediately beginning next repetition.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Shoulders""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Chest""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hamstrings""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Hip Mobility""},""primary"":{""N"":""7""}}}]","Dumbbell Walkout Burpee","2025-03-15T11:45:00.000000","Dumbbell Walkout to Renegade Row; Walkout Burpee without Jump; Single-Arm Dumbbell Walkout; Elevated Dumbbell Walkout (feet on bench); Dumbbell Walkout to Cross-Body Mountain Climber; Dumbbell Walkout Burpee Complex","https://www.youtube.com/watch?v=howto-dumbbell-walkout-burpee"
"a1b2c3d4-e5f6-7890-1234-abcdef223023","HIIT","Limited range of motion; Poor posture; Relying on arms rather than legs; Holding breath; Insufficient core engagement; Looking down; Excessive vertical movement (bobbing).","2025-03-15T11:50:00.000000","The speed skater is a lateral plyometric exercise that simulates the movement pattern of speed skating, creating a high-intensity, low-impact cardio exercise that builds lateral power, agility, and cardiovascular endurance while engaging multiple muscle groups.","Intermediate","Non-slip Surface, Optional: Small Cones/Markers","Drive with outside leg for power; Maintain athletic posture throughout; Land softly with bent knee on leading leg; Allow trailing leg to extend naturally; Touch floor during crossover for balance if needed; Keep gaze forward and chest up; Maintain rhythm despite fatigue; Use arms for balance and additional momentum.","https://example.com/images/speed-skater.jpg","1. Begin standing with feet together or hip-width apart in athletic stance.\n2. Push off right foot and leap laterally to the left, landing softly on left foot.\n3. As you land, allow right leg to naturally cross behind left leg, extending to side.\n4. Touch right hand or fingertips to floor for balance if needed (optional).\n5. Maintain athletic position with chest up and hips back throughout movement.\n6. Without pausing, immediately push off left foot to leap to the right side.\n7. Land softly on right foot, allowing left leg to cross behind.\n8. Continue alternating side-to-side leaps in fluid, rhythmic motion for prescribed time or repetitions.","[{""M"":{""name"":{""S"":""Cardiovascular System""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Glutes""},""primary"":{""N"":""8""}}},{""M"":{""name"":{""S"":""Hip Abductors""},""primary"":{""N"":""9""}}},{""M"":{""name"":{""S"":""Quadriceps""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Calves""},""primary"":{""N"":""7""}}},{""M"":{""name"":{""S"":""Core""},""primary"":{""N"":""6""}}},{""M"":{""name"":{""S"":""Lateral Agility""},""primary"":{""N"":""9""}}}]","Speed Skater","2025-03-15T11:50:00.000000","Speed Skater with Floor Touch; Weighted Speed Skater (holding light dumbbells); Speed Skater with Hop; Box Speed Skater (jumping over obstacle); Extended Range Speed Skater (greater lateral distance); Speed Skater with Hold (pause at each side)","https://www.youtube.com/watch?v=howto-speed-skater"
