exercise_id,category,common_mistakes,created_at,description,difficulty,equipment,form_tips,image_url,instructions,muscle_groups,name,updated_at,variations,video_url
71234f2a-1c3f-4d69-8a2b-28b9d2f01234,Pilates,"Arching the back, holding breath, rushing the movement",2023-07-15T10:00:00Z,"The Hundred is a foundational Pilates exercise that warms up the body, engages the core, and stimulates circulation.",Beginner,Mat,"Keep your abs drawn in, maintain a neutral spine, breathe rhythmically with the arm pumps",https://example.com/images/hundred.jpg,"1. Lie on your back with knees bent and feet flat. 2. Lift your head and shoulders off the mat. 3. Extend legs to a 45-degree angle. 4. Pump arms up and down while inhaling for 5 counts and exhaling for 5 counts. 5. Complete 10 sets (100 counts total).",["Abdominals","Shoulders","Hip Flexors"],The Hundred,2023-07-15T10:00:00Z,"For beginners: Keep knees bent at 90 degrees. For advanced: Lower legs closer to the mat while maintaining proper form.",https://example.com/videos/hundred.mp4
9a87b654-c3d2-45e6-8f90-123456789012,Pilates,"Rushing the rolling motion, straining the neck, using momentum instead of control",2023-07-15T10:00:00Z,"Roll Up is a precise movement that strengthens the abdominals while stretching the back and hamstrings.",Intermediate,Mat,"Focus on articulating through each vertebra, keep shoulders relaxed and away from ears, use control rather than momentum",https://example.com/images/rollup.jpg,"1. Lie on your back with arms extended overhead. 2. Inhale to prepare. 3. Exhale as you roll up one vertebra at a time, reaching toward your toes. 4. Inhale at the top. 5. Exhale as you roll back down with control.",["Abdominals","Spinal Extensors","Hamstrings"],Roll Up,2023-07-15T10:00:00Z,"Beginners can bend knees slightly or use hands behind thighs for assistance. Advanced practitioners can add a pause at the top or perform with straight legs and arms overhead.",https://example.com/videos/rollup.mp4
22334455-bbcc-ddee-ff00-123456789019,Pilates,"Losing control, rushing sequence, improper transitions",2023-07-15T10:00:00Z,"Boomerang is a highly coordinated exercise linking Roll Over, Teaser, and arm circles, demanding core strength and fluidity.",Advanced,Mat,"Maintain core engagement throughout, flow smoothly between positions, keep legs together",https://example.com/images/boomerang.jpg,"1. Start seated like Roll Up end position. 2. Roll back, crossing ankles, legs parallel to floor (Roll Over). 3. Uncross ankles, roll up into Teaser position. 4. Lower legs, circle arms back, hinge forward. 5. Return to start.",["Abdominals","Hip Flexors","Spinal Articulators","Core Control"],Boomerang,2023-07-15T10:00:00Z,"Requires mastery of Roll Over and Teaser. Practice components separately before combining.",https://example.com/videos/boomerang.mp4
33445566-ccdd-eeff-0011-123456789020,Pilates,"Wobbling, dropping leg, losing spinal length",2023-07-15T10:00:00Z,"Control Balance challenges core stability, balance, and flexibility as one leg extends overhead while the torso is inverted.",Advanced,Mat,"Keep hips high and square, maintain length through spine, use core to stabilize not hands",https://example.com/images/control_balance.jpg,"1. From Roll Over position, grasp one ankle. 2. Extend other leg straight towards ceiling. 3. Maintain balance on shoulders, using core control. 4. Switch legs with control.",["Core","Balance","Hamstrings","Shoulders","Glutes"],Control Balance,2023-07-15T10:00:00Z,"Requires strong Roll Over and core stabilization. Practice with support or reduced range initially.",https://example.com/videos/control_balance.mp4
44556677-ddee-ff00-1122-123456789021,Pilates,"Using momentum, hunching shoulders, bending knees too much",2023-07-15T10:00:00Z,"Open Leg Rocker improves balance, core control, and hamstring flexibility while massaging the spine.",Intermediate,Mat,"Maintain lifted chest and long spine, balance on sit bones, control the rocking motion with abdominals",https://example.com/images/open_leg_rocker.jpg,"1. Sit balanced holding ankles or calves, legs extended in V-shape. 2. Keep spine long, chest open. 3. Inhale, roll back to shoulder blades maintaining leg shape. 4. Exhale, roll back up to balance.",["Abdominals","Balance","Hamstrings","Hip Flexors","Spinal Articulators"],Open Leg Rocker,2023-07-15T10:00:00Z,"Beginners can practice with bent knees or holding behind thighs. Advanced can keep legs straighter and closer together.",https://example.com/videos/open_leg_rocker.mp4
55667788-eeff-0011-2233-123456789022,Pilates,"Rounding from lower back, dropping head, pulling with arms",2023-07-15T10:00:00Z,"Spine Stretch Forward focuses on articulating the spine into forward flexion, stretching the back and hamstrings.",Beginner,Mat,"Sit tall, initiate forward curve from upper spine, reach forward through crown of head not hands",https://example.com/images/spine_stretch_forward.jpg,"1. Sit tall with legs extended hip-width apart, feet flexed. 2. Inhale, lift arms forward parallel to floor. 3. Exhale, round spine forward vertebra by vertebra, reaching forward. 4. Inhale, stack spine back up to starting position.",["Spinal Flexors","Hamstrings","Erector Spinae (stretch)","Abdominals (support)"],Spine Stretch Forward,2023-07-15T10:00:00Z,"Sit on cushion if hamstrings are tight. Focus on articulation rather than depth of stretch.",https://example.com/videos/spine_stretch_forward.mp4
66778899-ff00-1122-3344-123456789023,Pilates,"Using momentum, losing core connection, lifting shoulders",2023-07-15T10:00:00Z,"Corkscrew challenges core control and spinal mobility through rotational leg circles from an inverted position.",Advanced,Mat,"Keep shoulders anchored, initiate movement from core, control the circle size and speed",https://example.com/images/corkscrew.jpg,"1. Lie on back, legs extended to ceiling. 2. Inhale, circle legs to one side, down, around to other side, and back to center. 3. Exhale, reverse the circle. Keep hips stable initially, then add spinal rotation for advanced variation.",["Abdominals","Obliques","Hip Flexors","Spinal Rotators"],Corkscrew,2023-07-15T10:00:00Z,"Beginners practice small circles with bent knees. Intermediate gradually increase circle size. Advanced add Roll Over entry/exit.",https://example.com/videos/corkscrew.mp4
77889900-0011-2233-4455-123456789024,Pilates,"Rocking pelvis, losing core engagement, limited range of motion",2023-07-15T10:00:00Z,"Hip Circles improve hip joint mobility and core stability, preparing for more advanced leg work.",Intermediate,Mat,"Keep pelvis stable on mat, use core to control leg movement, focus on smooth circular motion",https://example.com/images/hip_circles.jpg,"1. Lie on back, one knee bent with foot flat, other leg extended towards ceiling. 2. Stabilize pelvis. 3. Circle the extended leg across the body, down, around, and back up. 4. Perform circles in both directions. Repeat other leg.",["Hip Flexors","Adductors","Abductors","Core","Glutes (stabilizer)"],Hip Circles,2023-07-15T10:00:00Z,"Beginners make smaller circles or keep bottom leg bent. Advanced perform with both legs extended or add ankle weights.",https://example.com/videos/hip_circles_mat.mp4
88990011-1122-3344-5566-123456789025,Pilates,"Lifting shoulders, dropping head, losing abdominal connection",2023-07-15T10:00:00Z,"Swimming Prep builds strength in the back extensors and glutes in a prone position, preparing for the full Swimming exercise.",Beginner,Mat,"Keep neck long, lift from upper back not neck, reach long through limbs",https://example.com/images/swimming_prep.jpg,"1. Lie prone, forehead resting on hands or mat, legs straight. 2. Engage core. 3. Inhale, lift head, chest, arms slightly off mat. 4. Exhale, lift opposite arm and leg slightly higher. 5. Inhale, lower. Exhale, lift other pair. Continue alternating.",["Erector Spinae","Glutes","Hamstrings","Deltoids"],Swimming Prep,2023-07-15T10:00:00Z,"Focus on length and control over height. Progress to lifting both arms/legs simultaneously before attempting full Swimming.",https://example.com/videos/swimming_prep.mp4
99001122-2233-4455-6677-123456789026,Pilates,"Sinking in supporting hip, losing torso stability, kicking too high",2023-07-15T10:00:00Z,"Side Kick Kneeling strengthens the outer hip (gluteus medius) and core stabilizers from a challenging kneeling position.",Intermediate,Mat,"Keep supporting hand under shoulder, lift bottom ribs, maintain straight line from head to knee",https://example.com/images/side_kick_kneeling.jpg,"1. Kneel on one knee, other leg extended straight out to side. Place hand on floor under shoulder. 2. Lift extended leg to hip height. 3. Kick leg forward with flexed foot, then back with pointed foot. Maintain torso stability.",["Gluteus Medius","Obliques","Core","Shoulder Stabilizers"],Side Kick Kneeling,2023-07-15T10:00:00Z,"Beginners can place hand on hip instead of floor. Advanced can add circles or pulses with the leg.",https://example.com/videos/side_kick_kneeling.mp4
00112233-3344-5566-7788-123456789027,Pilates,"Dropping hips, arching back, flaring elbows wide",2023-07-15T10:00:00Z,"The Pilates Push Up integrates core stability with upper body strength, emphasizing control and proper form throughout.",Intermediate/Advanced,Mat,"Maintain plank alignment, keep elbows close to body, lower and lift with control using core and arms",https://example.com/images/pilates_pushup.jpg,"1. Start standing, roll down vertebra by vertebra. 2. Walk hands out to plank position. 3. Perform 3-5 controlled push-ups, keeping elbows narrow. 4. Pike hips up, walk hands back towards feet. 5. Roll up to stand.",["Core","Triceps","Chest","Shoulders","Serratus Anterior"],Pilates Push Up,2023-07-15T10:00:00Z,"Beginners perform push-ups on knees. Advanced can add leg lifts during plank or increase push-up reps.",https://example.com/videos/pilates_pushup.mp4
10203040-5060-7080-90a0-123456789028,Pilates,"Using neck rather than abdominals, losing C-curve, straining shoulders",2023-07-15T10:00:00Z,"Neck Pull is an advanced exercise that challenges abdominal control while articulating the spine without arm support.",Advanced,Mat,"Initiate movement from abdominals not neck or arms, maintain C-curve throughout roll-up, keep shoulders away from ears",https://example.com/images/neck_pull.jpg,"1. Lie on back, legs extended, hands behind head. 2. Inhale to prepare. 3. Exhale, curl chin to chest and roll up (like Roll Up, but hands remain behind head). 4. Inhale at top. 5. Exhale, articulate spine down to mat.",["Abdominals","Spinal Articulators","Neck Stabilizers","Hip Flexors"],Neck Pull,2023-07-15T10:00:00Z,"Requires mastery of Roll Up. Practice with hands at sides before attempting with hands behind head.",https://example.com/videos/neck_pull.mp4
20304050-6070-80a0-b0c0-123456789029,Pilates,"Lowering legs too far, collapsing chest, using momentum",2023-07-15T10:00:00Z,"Roll Over challenges core control and spinal flexibility in an inverted position, promoting circulation to the upper body.",Advanced,Mat,"Keep core engaged to control movement, maintain even weight across shoulders (not neck), keep legs together",https://example.com/images/roll_over.jpg,"1. Lie on back, legs extended to ceiling. 2. Inhale, lift hips, roll spine up and over, bringing legs overhead (but not touching floor). 3. Open legs to mat width. 4. Close legs. 5. Exhale, articulate spine down to mat.",["Abdominals","Spinal Articulators","Hip Flexors","Shoulders (stability)"],Roll Over,2023-07-15T10:00:00Z,"Beginners can use bent knees or a smaller range of motion. Advanced can add pointed/flexed feet variations.",https://example.com/videos/roll_over.mp4
30405060-7080-90a0-b0c0-123456789030,Pilates,"Rushing movement, collapsing chest, using momentum",2023-07-15T10:00:00Z,"Jackknife combines core strength, balance, and control as the legs and torso form a V-shape with the body's weight on the shoulders.",Advanced,Mat,"Keep shoulder blades stable on mat, engage core throughout, control both up and down phases",https://example.com/images/jackknife.jpg,"1. Lie on back, arms by sides, legs extended to ceiling. 2. Roll hips up, supporting lower back with hands. 3. Extend legs straight up to ceiling, forming a straight line with torso. 4. Lower legs over head, then control roll down through spine.",["Abdominals","Spinal Articulators","Hip Flexors","Shoulder Stabilizers"],Jackknife,2023-07-15T10:00:00Z,"Requires strong core and shoulder stabilizers. Master Roll Over before attempting.",https://example.com/videos/jackknife.mp4
40506070-8090-a0b0-c0d0-123456789031,Pilates,"Compressing lower back, lifting shoulders, hyperextending neck",2023-07-15T10:00:00Z,"Swan strengthens the back extensors and opens the chest while teaching proper spinal extension.",Beginner/Intermediate,Mat,"Press pubic bone into mat, lengthen through crown of head, use back muscles (not arms) to lift",https://example.com/images/swan.jpg,"1. Lie prone, hands under shoulders, elbows close to body. 2. Press pubic bone into mat, engage abdominals. 3. Inhale, use back muscles to lift chest forward and up. 4. Exhale to lower with control.",["Erector Spinae","Rhomboids","Trapezius","Pectorals (stretch)"],Swan,2023-07-15T10:00:00Z,"Beginners can limit range of extension or use forearms. Advanced can progress to Swan Dive or add arm variations.",https://example.com/videos/swan.mp4
50607080-90a0-b0c0-d0e0-123456789032,Pilates,"Dropping chest, rounding shoulders, kicking with momentum",2023-07-15T10:00:00Z,"Single Leg Kick strengthens the hamstrings and glutes while maintaining upper body stability.",Intermediate,Mat,"Keep chest lifted, elbows directly under shoulders, engage abs to support lower back, kick with control",https://example.com/images/single_leg_kick.jpg,"1. Lie prone, upper body supported on forearms with elbows under shoulders. 2. Engage core and lift chest. 3. Pulse one heel toward buttock twice with a flexed foot. 4. Lower leg, switch sides. Continue alternating.",["Hamstrings","Glutes","Core","Upper Back"],Single Leg Kick,2023-07-15T10:00:00Z,"Beginners can keep chest lower. Advanced can increase tempo slightly while maintaining form.",https://example.com/videos/single_leg_kick.mp4
60708090-a0b0-c0d0-e0f0-123456789033,Pilates,"Collapsing chest, using arms instead of back, losing alignment",2023-07-15T10:00:00Z,"Double Leg Kick strengthens the entire posterior chain while promoting thoracic extension and shoulder mobility.",Intermediate,Mat,"Keep chest lifted, maintain length through the spine, coordinate breath with movement",https://example.com/images/double_leg_kick.jpg,"1. Lie prone, head turned to one side, hands clasped behind back. 2. Pulse both heels toward buttocks three times. 3. Lift chest and extend arms back and up. 4. Lower, turn head to other side. Repeat sequence.",["Hamstrings","Erector Spinae","Gluteus Maximus","Shoulders"],Double Leg Kick,2023-07-15T10:00:00Z,"Beginners can keep hands on lower back instead of clasped. Advanced can lift higher in extension phase.",https://example.com/videos/double_leg_kick.mp4
70809010-a0b0-c0d0-e0f0-123456789034,Pilates,"Using momentum, rocking too fast, lifting head",2023-07-15T10:00:00Z,"Rocking gently massages the spine while strengthening the back extensors and deep core muscles.",Intermediate,Mat,"Maintain C-curve shape, keep movements fluid and controlled, breathe naturally throughout",https://example.com/images/rocking.jpg,"1. Start in a ball position on mat, knees drawn to chest. 2. Extend arms forward, palms down, parallel to floor. 3. Inhale as you roll back, maintaining ball shape. 4. Exhale as you roll forward, balancing momentarily. 5. Continue rocking rhythmically.",["Core","Back Extensors","Shoulders","Hip Flexors"],Rocking,2023-07-15T10:00:00Z,"Beginners can hold knees for support. Advanced can extend legs slightly as they rock forward.",https://example.com/videos/rocking.mp4
80901020-b0c0-d0e0-f010-123456789035,Pilates,"Collapsing side waist, hiking hips, losing alignment",2023-07-15T10:00:00Z,"The Star is an advanced side-lying exercise that challenges full-body integration, stability, and balance.",Advanced,Mat,"Create length through entire body, engage core throughout, maintain body in one plane",https://example.com/images/the_star.jpg,"1. Lie on side, body in straight line, supporting palm under shoulder. 2. Stack feet, engage core. 3. Press into palm, lift entire body off mat, extending top arm to ceiling. 4. Hold position with control, then lower.",["Obliques","Shoulder Stabilizers","Adductors","Quadratus Lumborum"],The Star,2023-07-15T10:00:00Z,"Master side plank first. Build progressively by starting with bent knees, then advancing to straight leg variations.",https://example.com/videos/the_star.mp4
90102030-c0d0-e0f0-1020-123456789036,Pilates,"Losing spinal length, twisting from shoulders, rounding lower back",2023-07-15T10:00:00Z,"Twist with Open Legs challenges rotational stability while maintaining a strong core and open hip position.",Intermediate,Mat,"Sit tall through spine before twisting, keep hips grounded, initiate rotation from waist",https://example.com/images/twist_open_legs.jpg,"1. Sit with legs spread wide, spine tall. 2. Extend arms to sides at shoulder height. 3. Inhale to prepare. 4. Exhale, rotate torso to one side. 5. Inhale to center. 6. Exhale, rotate to other side.",["Obliques","Spinal Rotators","Adductors (stretch)","Core"],Twist with Open Legs,2023-07-15T10:00:00Z,"Beginners can reduce leg width. Advanced can add forward flexion after each rotation.",https://example.com/videos/twist_open_legs.mp4
10203040-d0e0-f010-2030-123456789037,Pilates,"Hunching shoulders, lifting ribs, not engaging upper back",2023-07-15T10:00:00Z,"Chest Expansion improves posture by strengthening the upper back and opening the chest, promoting better shoulder alignment.",Beginner,Mat,"Draw shoulder blades down back, maintain height through crown of head, keep ribs connected to pelvis",https://example.com/images/chest_expansion.jpg,"1. Kneel tall with knees hip-width apart. 2. Extend arms behind body, palms facing back. 3. Inhale, turn head to one side. 4. Exhale, pull arms back, opening chest. 5. Return head to center, switch sides.",["Rhomboids","Posterior Deltoids","Trapezius","Pectorals (stretch)"],Chest Expansion,2023-07-15T10:00:00Z,"Can be performed seated or standing. Resistance band can be added for increased challenge.",https://example.com/videos/chest_expansion.mp4
20304050-d0e0-f010-2030-123456789038,Pilates,"Dropping hips, sagging shoulders, collapsing chest",2023-07-15T10:00:00Z,"Leg Pull Back strengthens the entire body with emphasis on core, shoulders, glutes and hamstrings.",Advanced,Mat,"Keep body in straight line, engage core throughout, maintain shoulders over wrists",https://example.com/images/leg_pull_back.jpg,"1. Start in reverse plank position, hands under shoulders, body in straight line. 2. Keep shoulders directly over wrists, feet flexed. 3. Lift one leg to hip height without shifting hips. 4. Lower and repeat, then switch legs.",["Core","Shoulder Stabilizers","Glutes","Hamstrings","Triceps"],Leg Pull Back,2023-07-15T10:00:00Z,"Beginners can practice regular plank first. Intermediate can hold position without leg lifts.",https://example.com/videos/leg_pull_back.mp4
30405060-e0f0-1020-3040-123456789039,Pilates,"Straining neck, collapsing chest, using momentum",2023-07-15T10:00:00Z,"Crab is an advanced exercise that combines a backward roll with arm support, challenging coordination and strength.",Advanced,Mat,"Keep movements controlled, coordinate breath with movement, maintain C-curve when appropriate",https://example.com/images/crab.jpg,"1. Start seated, knees bent, feet flat, hands behind shoulders with fingers pointing toward hips. 2. Lift hips into table top position. 3. Roll back, extending legs overhead. 4. Roll forward, returning to tabletop position. 5. Lower to start position.",["Core","Shoulder Stabilizers","Wrist Flexors","Spinal Articulators"],Crab,2023-07-15T10:00:00Z,"Master shoulder bridge and rolling exercises first. Use controlled movements throughout.",https://example.com/videos/crab.mp4
40506070-f010-2030-4050-123456789040,Pilates,"Losing torso stability, lifting shoulders, losing alignment",2023-07-15T10:00:00Z,"Hip Twist with Stretched Arms challenges oblique strength and coordination while maintaining a stable upper body.",Intermediate,Mat,"Keep shoulders down, spine long, initiate movement from deep core muscles",https://example.com/images/hip_twist_stretched_arms.jpg,"1. Sit tall, legs extended and together at 45 degrees, arms stretched forward at shoulder height. 2. Keeping torso stable, circle both legs together to one side, down, across, and back up. 3. Reverse direction. Maintain stability throughout.",["Obliques","Transverse Abdominis","Hip Flexors","Core"],Hip Twist with Stretched Arms,2023-07-15T10:00:00Z,"Beginners can bend knees slightly. Advanced can lower legs closer to mat during circles.",https://example.com/videos/hip_twist_stretched_arms.mp4
50607080-1020-3040-5060-123456789041,Pilates,"Rounding from lower back, hunching shoulders, forcing rotation",2023-07-15T10:00:00Z,"Spine Stretch with Rotation combines forward flexion with spinal rotation, enhancing mobility and lateral flexibility.",Intermediate,Mat,"Sit tall before initiating movement, lengthen through crown of head, rotate from waist not shoulders",https://example.com/images/spine_stretch_rotation.jpg,"1. Begin in Spine Stretch position (seated, legs extended wide, arms forward). 2. Inhale to prepare. 3. Exhale, roll down through spine, reaching forward. 4. At bottom of stretch, rotate torso to one side. 5. Return to center, roll up. 6. Repeat to other side.",["Spinal Flexors","Spinal Rotators","Hamstrings","Obliques"],Spine Stretch with Rotation,2023-07-15T10:00:00Z,"Master basic Spine Stretch Forward first. Keep reach forward before adding rotation.",https://example.com/videos/spine_stretch_rotation.mp4
